Hindi	Telugu	Similarity_Score
पा ँच , नौ , श ून य , एक , एक , दो .	ఐ దు , త ొ మ మి ది , సు ననా , ఒకటి , ఒకటి , రెండు .	0.6009
कोई बात नहीं .	పర వాల ేదు .	0.3723
कोई बात नहीं .	పర వాల ేదు .	0.3723
पर अगर वह यहाँ मर जा ता है ,	కానీ ఇకకడ చని పో తే ,	0.4673
पर . . . पर पह ली बार जो ली थी ,	కానీ అలా ఎందుకు . . .	0.4653
हर कोई स हम त नहीं है .	అంతా ఒ పపు కో వ ట లేదు ఆ విష యా నని .	0.5176
ख ू बस ू रत रा स ते से चल ना चा हो गे ?	సీ ని క రూ ట లో వెళ దా మా ?	0.5719
कयोंकि ऐसा लग रहा है	అస లు ఏదో మా య చేసిన టటు గా ఉంది .	0.4259
जान ! जान , हम लौ ट आए !	బ ే బీ ! బ ే బీ , మనం తిరిగి వచచా ం !	0.4379
" अरे , नहीं . शायद मेरे कं ध े के बारे में	" ఓహ , లేదు . నా భ ు జ ం గురించి	0.5322
त िर पा ल के पास , उस य ं तर तक पहु ँच ना होगा	అలా ము కకు లో కి తీసు కో వాల ంటే	0.4861
सुन ने में आया है कि इ ज बे ल की खो ज को लेकर ,	ఇ జ బె ల పరి శ ో ధన లో సమ సయ లు ననా య ని	0.6257
यह बात अ लग है कि मैं वापस नहीं जाने वाला .	నేను తిరిగి వెళళ ద లు చు కో లే ద నన	0.5144
ज हाँ मा म ला खतम होने तक	కే సు ము గి సే వర కూ	0.5243
- जा कर ला ओ ! अभी !	- వెళళ ి తీసు కో ! ఇ పపుడ ే !	0.5107
शि का य त करना शुरू कर दिया .	అ పపుడ ే ఫి ర యా దు లా .	0.5415
तो , जैसा कि आप देख सकते हैं ,	అంటే మీ రే చూ సా రు గా ,	0.5115
तुमने मुझे खुश कर दिया .	నాకు బాగా న చచి ంది . చాలా బా వు ననా యి .	0.4774
नहीं , छोड ो भी . यह कैसे हो सकता है ?	లేదు , అ రే . అద ె లా సా ధ యం ?	0.5904
तुमहारा दि मा ग अ द भ ु त होगा .	నీ బు ర ర లో ని ఆలో చ న లు అద భ ు తంగా ఉండ వచచు .	0.5664
और मैं पूरी तरह से उस में खो जा ता हूँ .	నేను అందు లో ము ని గి పో తాను .	0.5164
पर एक ए ह सा स सा है .	కానీ ఇ ందు లో ఒక ఫీ లి ంగ ఉంది .	0.4693
- और काफी ह द तक तुमहारी व ज ह से .	- ఎకకువ శా తం నీ వ లల నే .	0.5707
देखो , तुमहें यह बता ने का	చూడు , ఇది చెపప టం	0.5011
वि श रा माल य	బా తర ూ ం	0.3129
- हैलो , मैं पा पा हूँ और यह है . . .	- హాయ , నా ననను , తను . . .	0.5781
वह . . . कभी - कभी ,	తల చు కు ంటే . . . నిజ ా నికి ,	0.4949
मैं तुमहारा सा थी हूँ ?	నేను నీ వాడి నా ?	0.4307
तो , कया तुम . . .	అయితే , నువ వ లా గా అది . . .	0.5251
चलो !	వెళళ ు !	0.3026
हाँ .	అవును .	0.2761
हाँ .	అలాగే .	0.2796
कया देख ना होगा ?	ఏం చూడ ాలి ?	0.4271
कया कह ते हो ?	ఏ మ ంటా వు ?	0.4729
हाँ .	అలాగే .	0.2796
हाँ .	అవును .	0.2761
हाँ !	అవును !	0.2761
ढ े र सा रा पै सा न या आया .	కు పప లు తె పప లు గా డబబు తె పప ి ంచి ంది .	0.5132
हाँ .	అవును .	0.2761
भ द दी कृ त रि म दु निया	నిజ మెన లో కా నని అ భి న ంది ంచే లా	0.4912
हाँ .	అవును .	0.2761
- तुमने देखा ?	- నువ వ ూ చూ సా వు కదా ?	0.3913
हाँ !	అవును !	0.2761
वह ख ू बस ू रत है .	తను చాలా అంద ంగా ఉంది .	0.4024
जाओ .	వెళళ ు .	0.2570
शायद , नर क उ तनी बु री जगह नहीं है .	అంటే న ర కా నికి వెళళ ి నా	0.4794
तुम उस भर म में खि चे जा रहे हो	నువవు భ ర మ లలో ము ని గి	0.5588
- मै ड म , आपके हाथ ों में कया है ?	- మే డం , చే తి లో ఏంటి ?	0.5586
और उसके बाद तुम अपना ब ट ु आ ,	ఆ తరువాత నీ పర సు ,	0.5205
आप ने मेरे पिता को देखा है ?	మా నా ననను చూ సా రా ?	0.5077
पता नहीं कया होने वाला है .	భ విష యత తు తెలియదు .	0.4101
नहीं , कुछ नहीं .	అబ బ ే , ఏం లేదు . ఏం లేదు .	0.3768
वह एक न ं बर का कमी ना है .	వా డ ో పెదద వె ధ వ .	0.4995
ख ू बस ू रत . शा बा श !	అంద ంగా ఉంది . చాలా , భ ే ష !	0.4905
दोनों अस ली हैं .	ఈ రెండు లో క ాలు వా సత వ మే .	0.4619
- नहीं ! रु कि ए !	- లేదు ! దయచేసి ఆ గ ండి !	0.5144
तुमहें जाना होगा .	తీ సే సతుననా .	0.3862
बहुत बढिया .	చాలా బాగా చే సా వు .	0.2893
इससे पहले कि हम किसी स वे चछ ा कर मी को	బ రె యి న బా కస కు వాల ంట ీ రు	0.5567
और उ म मी द कर ूँगा कि उसे	స బ మి ట చే సతాను , క వర పే జీ చేసతా రే మో .	0.4629
नहीं . आप से मिल कर बहुत अचछा लगा .	లే వు . కల వ టం బా వు ంది .	0.5426
समझ नहीं पा रहा कि कया क हूँ .	ఏ మ నా లో తెలియ ట లేదు .	0.4389
ब रे न ब ॉ कस के को शा ण ु	బ రె యి న బా కస క ణ ాలు ఏదో వి ధ ంగా	0.6042
हैलो , मैं पा पा बोल रहा हूँ , और मैं . . .	హే , నా ననను , నేను అది . . .	0.5632
हाँ , जरूर . बा प रे ! हाँ .	హా , అలాగే . దేవుడా ! హా . హా , తపప కుండా .	0.5365
- तुम मुझे से ब का स वाद च खा कर उसे . . .	- నాకు రు చి చూ పి ంచి . . .	0.5525
जरूर बु रा लग रहा होगा .	బా ధ ఉంటుంది గా .	0.4148
और मैं तुमहें और आ र थ र को , तुमहारी	మీ అమమ తో కలి సి నినను ,	0.4541
हाँ , जब मेरी आ ँ ख खु ली ,	హా , నేను లే చి ,	0.5084
- आप भी .	- మీరు కూడా .	0.3731
मुझे चि ढ हो रही है , पू ल का ता प मान	కొ ంచ ె ం చి రా కు గా ఉంది ,	0.5444
वह कहाँ है ?	తన ె కకడ ?	0.4112
वह कहाँ है ?	తన ె కకడ ?	0.4112
" इसलिए , ऐसे पे श आ इ ए	బా ధ పడు తు నన టటు న టి ంచండి " అంటే .	0.5023
उनहोंने कया कहा ? कया चाहते थे ?	ఏ మ ననా డు ? ఏం కా వాల ట ?	0.4987
- बहुत - बहुत शुकरिया .	- చాలా థా ంక స .	0.3977
ए फ जी पी कया होता है ?	ఎ ఫ జీ ప ీ అంటే ?	0.4535
समय निका ल ने के लिए शुकरिया .	వచచి న ందుకు థా ంక స .	0.4960
तुमहें एक ब हा ने की जरूरत है , है ना ?	నీకు అ లి బీ కావాలి కదా ?	0.4946
तुमहारी बा की की जिंदगी	జీవి తా ంత ం జె లు లో గ డ ప ాలను కో వ ట లేదు గా .	0.3710
हाँ , सब कुछ समझ ना मु श कि ल हो रहा है .	హా , ఏ దే ంట ో తెలుసు కో వ టం	0.5550
न ं बर , आ ठ द बा एँ .	నె ం బ రు , ఎ ని మి ది న ొ కక ండి .	0.5813
मुझे मेरा ग ले का हा र ला कर दो , और	నా తా వీ జు తీసుకు రా ,	0.4838
तुमहारे दि मा ग से निका ला .	నీ బు ర ర లో నుండి .	0.5020
- बस करो .	- ఆ పు .	0.4618
कि लोग स ड को ं पर ग िर कर मर रहे थे .	జ నా లు రో డ డు మీ దే పడి	0.5190
यह सब देख कर मैं उसकी	ఇది చూడు , నేను దాని ని ఊ హి ంచ లేను .	0.3825
यह बं दा .	అత నే .	0.4476
तुमहारे पास काफी त थ य हैं , इ ज बे ल .	ఇ జ బె ల ఉనన డే టా చ ాలు .	0.5731
- नहीं . . .	- లేదు , నేను . . .	0.4915
चु प र हो .	ఆ పి క .	0.5075
हैलो , जान .	హ లలో , అంద గ త తెలు .	0.4183
अपने घ ट िया दा ँ त लेकर	నీ చెతత నో రే సు కొ ని వా గ క వెళళ ి పో .	0.5093
मैं बस . . . मैं नहीं चाहता कि तुमहारी	నాకు ఇష టం లేదు . . . అదే	0.5412
इस और त का कह ना है कि यह मेरी बे टी है .	ఈ మె నా కూ తు రని అ ంటుంది .	0.5414
रुको , हो सकता है कि भ वि ष य में	ఆ గు , నీ భ విష యత తు లో	0.5864
ध यान से . पीछे र हो !	ఒక క న నే సి ఉ ంచు . వెన క కి జరుగు !	0.5456
ठीक हो जाएगा .	త వర గా నే త ొ ల గి పో తుంది .	0.3119
सही मा त रा में	నీ ల ం స ఫ టి కలు సరి పడ న ంత	0.4056
क ें ड ो का कया ?	ఏంటి ? కె ండ ో సం గ తే ంటి ?	0.4094
आ त मह त या ही मौ त का कार ण हो सकती है .	మ ృ తి కి కా రణ ం ఆ త మ హ త యే .	0.5671
- अचछा . तुमसे पयार है . बा य .	- సరే . ల వ యూ . బె .	0.6166
वह तुमहें ब डे ही	ఆమె నినను ఒక ర క ంగా చూ సింది .	0.4467
अरे , धत !	ఓహ , అబ బా ! ఛ ా !	0.4599
- मुझे लगता है तुमहें मदद चाहिए .	- నీకు స హా యం కావాలి .	0.4697
हम कुछ दे र के लिए रु क सकते हैं ?	ఒకక ని ము ష ం ఆ గు తా వా ?	0.5559
मेरे पास समझ ा ने का समय नहीं है ,	వి వ రి ంచే సమయం లేదు ,	0.5088
एक कल प ना है जो मेरा पी छ ा नहीं छोड ती ,	ననను వీ డ ని ఫ ా ంట సీ అది ,	0.5296
बहुत - बहुत शुकरिया .	చాలా థా ంక స .	0.3565
सच में , यह कया बात हुई ?	ఏంటి బా బు ఇది ?	0.3952
- नहीं ले सकती .	- ఆ తరువాత లా గే సు కో లే వు .	0.4480
मेरी दा दी कहा करती थी ं ,	మా బా మమ అ నే ది ,	0.3455
- तुमहारे बे क सू र होने के नाम .	- నీ అ మా య క త వా నికి .	0.5567
गरे ग , यह बिलकुल ठीक नहीं है .	గ రె గ , ఇది దా రు ణం .	0.5431
कई लोगों का मान ना है	చాలా మంది అ జ ఞ ా నం ఆ న ంద ం అను కుంటా రు .	0.4541
और तुमहें कुछ नहीं होगा . ठीक है ? अचछा .	నీ కే ం కాదు . సరేనా ? సరే .	0.5131
- माफ करना .	- సా రీ .	0.3382
वह बाहर कहीं गए हों गे . तुम यहाँ बैठ जाओ .	ఇ పపుడ ే బయట కు వెళళ ు ంటా రు .	0.5268
त स ल ली हो गई ?	ఇంకా న మమ కం కల గ ట లేదా ?	0.5198
मुझे याद है मुझे सि खा ने के लिए	నాకు నే ర పి ంచ టా నికి	0.5128
मेरे लिए चि क न सै ंड वि च	నాకు చి కె న శా ండ వి చ , ఫ రె స తే , సరేనా ?	0.5379
पया रा है .	ము దదు గా ఉననా డు .	0.4475
तो इस बार कै सा मह सू स हुआ ?	ఈ సారి ఎలా ఉంది ?	0.4533
घर ?	ఇ ల లా ?	0.2573
बस .	అంతే .	0.2443
चलो यहाँ से .	ఇ కకడి నుండి బయట పడ దాం .	0.3786
अचछा , बस की जिए .	సరే , ఆ పు .	0.4774
धत .	అబ బా .	0.3309
धत !	అబ బా !	0.3309
- ज हाँ हो , व हीं रुको !	- ఇకకడ ే ఉ ండు !	0.3803
धत !	అబ బా !	0.3309
आप के व ल पा ँच बार री फि ल कर वा सकते हैं .	ఐ దు సా రలు మా తర మే రీ ఫి ల .	0.5716
अब यह एक अ द भ ु त आदमी बन गया है और . . .	ఇపపుడు చి రు న వ వు తో . . .	0.5721
पर , उनहें कहीं जयादा च ो ट ें ल गी ं .	కానీ , ఆ యన చాలా సా రలు	0.4441
आ रा म से , हाँ .	మె ల లి గా తా గ ండి , సరేనా .	0.4629
यह तुमहारा आ वि ष कार है .	ఇది నీ స ృ ష ట ే .	0.4612
मैं खा ना खा ने जा रहा हूँ , वह आ ने के बाद	నేను వెళళ ి ల ంచ చే సతాను ,	0.4627
" वह तुमहारे सिर में है ,	అది నీ త లలో పు ర రె లో ప ల ఉంటుంది " అ ననా రు .	0.4920
- और हमेशा के लिए !	- శా శ వ తంగా !	0.4840
यह . . . यह किसी बु रे स प ने जैसा है !	ఇది . . . పెదద ప ీ డ కల !	0.5993
मैं मिन न त ें नहीं कर ूँगी .	నేను అ డు క కో ను .	0.4226
- पू छो मुझसे .	- అ డు గు .	0.4228
मेरे दि मा ग में इ तने . . .	నాకు చాలా . . .	0.5177
मुझे ऐसा लग रहा है कि	కర మ కర మ ంగా నీకు భ ర మ లు ఎకకువ వు తుననా యి .	0.4554
एक , दो , तीन , चार , पा ँच , छ ह . धत .	ఒకటి , రెండు , మూ డు ,	0.5170
- नहीं मि ला .	- నేను తన ను కల వ లేదు .	0.4181
नी ं ब ू वाला गे टो रे ड .	లె మ గే ట రే డ .	0.4906
मैं इन म गर ू र मे हर बा न न जर आ ने वाले	అ పపుడు ఈ పొ గ రు బో తు ,	0.5283
मैं ठीक हूँ .	బా వు ననా ను , బా వు ననా ను .	0.3128
ब य ॉर न तुमसे मिल ना चाहते हैं .	బ యో ర న కల వ మ ననా రు .	0.5454
अभी आया .	ఇ పపుడ ే వ సతాను .	0.3560
तुम आ जा द हो .	నీకు స వే చ ఛ ల భి ంచి ంది .	0.4640
मैं यह अन ुम ा न नहीं लगा पा ता .	అద ె తే ఊ హి ంచ లేను .	0.4794
ता कि हम उनके ज वा ब ों की त ु ल ना	ఆ యన ముందు చెపపి న	0.4579
अचछा . आओ चल ें .	సరే . పద .	0.4799
मुझे माफ करना .	కషమి ంచు .	0.3838
जब मन नहीं होता , तो इसे पह न ले ता हूँ .	నా కే ప టటి ం పు లే న పపుడు	0.5339
देखा ? मैंने ता कत इस ते माल किया .	నా శ క తు లు వా డా నా ?	0.4917
लोगों पर गो लिया ँ चला ने से पहले	జ నా లను కాల చ క ము ందే	0.4858
सा त , आ ठ , चार , चार . . .	ఏ డు , ఎ ని మి ది , నా లు గు , నా లు గు . . . లేదు .	0.5251
तुमहें बाहर जाना है , जान ? पै सा ख र च करो .	బయట కు వెళ దా మా , బ ంగా రం ?	0.5601
तुमहें मा प के बारे में कहाँ से पता चला ?	ఆ కొ ల త లు ఎలా చెపప గల వు ?	0.5041
मुझे हाथ से ब ने दो चि क न सै ंड वि च ,	నాకు రెండు అ ర టి స న ల	0.5520
- मैं . . .	- నేను చేయ ను . . .	0.4952
ब य ॉर न जि ं दा है . मेरा ब ॉ स जि ं दा है .	బ యో ర న బ తి కే ఉననా డు .	0.5324
माफ करना ?	సా రీ ?	0.2623
उ नहीं से .	ఆ య నే .	0.4356
- लौ ट आए गी .	- తిరిగి వ సతుంది లే .	0.3682
जब भी मैं सुन ता हूँ ,	నే నె పపుడు " దేవుడా , న ర క ంలో వే గి న టటు గా	0.4559
- किसी को मुझ पर भ रो सा नहीं .	- నన నె వర ూ న మమ రు .	0.5216
अचछा .	సరే . సరే .	0.2938
- तुमहारे लिए कुछ लि ख कर गई थी !	- చ ీ టి పెటట ా ను గా !	0.4887
इसे बना या गया है और इसे मो डा जा सकता है .	దీ ని ని మనం కా వాల సిన టటు	0.4701
मैं बस . . .	నేను వెళళ . . . లేను ,	0.4720
हाँ , देखो , यह लो और मेरे सिर पर दे मा रो ,	హా , చూడు , ఇది తీసు కొ ని	0.5397
" अब 1 5 मिन ट ों तक ,	మన లని గ మని సతా రు . అందు కని దయచేసి	0.4159
अ ग ले प ल , कया पता .	ఆ తరు వా తి కష ణం జ రి గే ది తెలియదు .	0.5110
फोन का ज वा ब न दे कर	ఫోన ఎ తత కుండా నీ క లల స ౌ ధ ం గురించి న	0.5053
त ह की का त जा री	బ రే కి ంగ న యూ స - పరి శ ో ధన	0.4595
तुमने मेरी त स वी र बना ई .	ననను గ ీ సా వు .	0.4609
हाँ ! उसने मु फ त में	హా ! తన డబ బ ంతా ప ంచే య టం ఆ రం భి ంచా డు .	0.4852
मे ल जो ल ! क ला कार और व ै ज ञ ा निक हर म ही ने	మి క సర ! నె లకు ఒక సారి	0.5093
चि ं ता मत करो .	దాని గురించి క ంగా రు పడ కు .	0.4113
नौ , द स .	త ొ మ మి ది , ప ది .	0.4053
नहीं , उ ल टा है .	లేదు , లేదు , తి పప ి చెపపా వు .	0.4365
तुम तैयार हो ?	సి దధ మా ?	0.3600
श ै ता न का न ुम ा इं दा वहाँ मौ ज - मस ती करने वाले	మ ధయ మ ధయ లో య మ భ టు లు వచచి	0.5179
वापस नहीं जा सकते . जब तक मा म ला	వెన కకు వెళళ లే వు .	0.4604
मुझे माफ कर दो .	కషమి ంచు .	0.3400
उनहोंने कहा कि हर कोई चाहता है	అంతా నీ వి జ యా నని	0.3881
शुकरिया .	థా ంక యూ , థా ంక యూ .	0.2574
वह एक ए फ जी पी है !	అది ఎ ఫ జీ ప ీ ! రీ బ ూ ట చే సా రు ! అ రే !	0.5049
ए , मन है ?	హే , మూ డ లో ఉననా వా ?	0.4682
वापस जा सकता हूँ . मैं बे क सू र हूँ ना ?	లేదు . వెళళ ి రా గల ను .	0.4915
तुमहें मान ना पडे गा ,	ఇది అత య ద బు త మని నువవు ఒ పపు కో వాల సి ందే .	0.4631
पर , अगर वह दि ख ें , तो मुझे फोन कर दो गी ?	అంటే , కనిపి సతే కను క ,	0.4716
मैंने तुमसे कहा था .	చెపపా ను గా .	0.4668
तुमहारे पास फा ल त ू है ?	ఎకకువ ఉ ందా ?	0.4138
मु ँ ह बंद रख ो और ब ट न द बा ओ !	నో రు మూ సు కొ ని	0.3862
इस ग रह पर हर इं सान मान ता है	లో క ంలో ని అంద రూ	0.4244
कोई ऐ सी बात क हो	నినను న మ మే లా ఒకక విషయం చెపపు .	0.3774
आ ठ , नौ , सा त , नौ ,	ఎ ని మి ది , త ొ మ మి ది , ఏ డు , త ొ మ మి ది ,	0.4519
और , हो ट ल की वे ध शा ला देख रही हो ?	ఇక అకకడ కనిపి ంచే	0.3127
ज ंग या ह द से जयादा	యు దధ ం కాదు అలా గ ని క టి క ద రి ద రం కాదు .	0.4800
नहीं . यही करता है . . . बहुत चा ला क है .	లేదు . అది ననను . . .	0.5413
अस ली दु निया के लिए ता री फ ब टो र सकते हैं .	జ నా లు త ొ ం గి చూడ వచచు .	0.5816
बहुत अचछा लग रहा है .	చాలా బా వు ంది . ఇకకడ ఉండ టం సంతో ష ంగా ఉంది ,	0.3885
मजा क कर रही हूँ . एक मिन ट पहले ,	త మా ష ా చే సా ను లే .	0.4393
कहाँ है ?	ఇ ద ె కకడ ంటే ? అంటే ,	0.3163
बस भी करो .	ఆ పి క .	0.3580
इन हें नहीं देखा .	చూడ లేదు .	0.3586
बहुत म जे दार है . आप ने कभी उससे कहा ,	చాలా సర దా గా ఉంది .	0.4605
जाओ , बच च ो .	అలాగే , పి చచి పిలల లు .	0.3624
थोडा ठ ं डा है . इस की उ म मी द नहीं की थी .	కొ ంచ ె ం చ లల గా ఉంది .	0.4965
वह मेरे लिए सम मान की बात होगी .	అది నా కే గ ౌ ర వం .	0.4521
मतलब . . . प ल भर के लिए मुझे छो टा बन ना चाहिए ?	అంటే . . . నిజ ం చెపప నా ?	0.5552
मुझे नहीं लगता कि अस ल दु निया में	ఈ వా సత వి క లో క ంలో	0.4598
मजा क कर रहा हूँ .	జో కు చేసతుననా ను , సర దా గా అ ననా న ంత ే .	0.4132
नहीं , ब ट ु आ !	లేదు , లేదు , పర సు ! పర సు !	0.3955
बहुत वि र ले हैं . मैंने क ें ड ो से लिए थे .	అ వి చాలా అ రు ద ె న వి .	0.5632
त स वी र ें - अब आप की	ఫో టో స న ౌ	0.3911
" कोई मु श कि ल है ,	" తెలియ ాల సిన సమ సయ లే మ ననా ఉననా యా ? "	0.4517
वह पू रे आ त म वि श वास से ज वा ब दे ती ं ,	ఆమె చాలా గ టటి గా	0.4081
समझ गए .	సరి గ గా చెపపా వు .	0.2605
उस बारे में कोई बात नहीं कर नी .	చెపప ాలని లేదా .	0.3107
बिलकुल .	సరి గ గా చెపపా వు .	0.2695
और आप ने कहा था ,	మీ రే మో ,	0.3460
मैं . . . मैं ठीक से	నేను . . . నేను ఉ క కి రి బి క కి ర వు తుననాను . . .	0.4863
यह लो .	అది గో తీసు కో .	0.2728
एक से क ंड के लिए , आप ज रा रु क सकती हैं ?	ఒకక కష ణం ఆ గు తా రా ?	0.5458
दो ब डे फ रा ई और दो सो डा मिल ेंगे , पलीज ?	రెండు పెదద ఫ రె లు ,	0.4689
इस ी व ज ह से तो मैं इस नर क में आ ता हूँ .	ఈ ము రికి కూ పా నికి	0.4193
- इ ज बे ल . ए !	- ఇ జ బె ల . ఇ జ బె ల , హే , హే !	0.5835
वह कहाँ है ?	ఎకకడ ?	0.2700
जि न में इस झ ू ठ ी दु निया को चला ने की ता कत है .	ప సు పు స ఫ టి కలు ననా యి .	0.5777
मुझे अपनी द वा	నా పరి స కరి ప షన రీ ఫి ల అవ వ ట లేదు .	0.4158
हमें एक खा स कर ि सट ल ले ना होगा ,	ప సు పు కా కుండా	0.4213
इ ज बे ल ! पू छो मैंने	ఇ జ బె ల ! హే , నా పేరు చెపపా నో లే ద ో అ డు గు !	0.5657
मैं आपके लिए यह छोड रही हूँ . . .	నేను నీకు . . .	0.4043
और मैंने कहा था ,	నే నే మో ,	0.3510
एक फोन आया था .	నా కో కాల వచచి ంది . పా త ఆ ఫీ సు దగగర	0.3713
मैं नहीं भ ू ला . और , मैं वहाँ जरूर आ ऊँ गा .	నేను మరి చి పో లేదు .	0.4437
अगर तुम अस ली और न क ली का फर क देख पा ते ,	ఏ ది వా సత వ మో కా ద ో	0.4690
बस ?	అంతే నా ?	0.1987
थ ॉ ट वि जु अ ला इ जर	ఆలో చ న ల	0.4173
थ ॉ ट वि जु अ ला इ जर	ఆలో చ న ల	0.4173
वह भी चाहती है कि मैं आ ऊँ ?	ఆమె ర మమ ందా ?	0.3933
कं धा एक द म ठीक है . पै र में थोडा दर द है ,	నా భ ు జ ం బా వు ంది .	0.4672
मैं . . .	నేను . . . నేను . . .	0.5556
- हाँ !	- హా ! కావాలి !	0.3124
मैंने कि तना कुछ सोच कर र खा है ,	నా ఆలో చ న ల న నీ	0.4377
कुछ ही से क ंड तक इसे आगे ले जा सकता हूँ .	ఇంకా పె కి లే చే లా	0.4072
अभी ! चलो !	ఇ పపుడ ే ! ఇ పపుడ ే ! క దు లు !	0.3930
चलो .	వెళ దాం పద .	0.2350
कृ त रि म जी व वि ज ञ ा न ने वा ता वर ण से जु डी	సి ం థ టి క బయ ాల జీ	0.5131
माफ की जिए , आपको	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.3295
माफ की जिए , आपको	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.3295
माफ की जिए , आपको	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.3295
माफ की जिए , आपको	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.3295
माफ की जिए , आपको	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.3295
पा पा ?	నా ననా ? నా ననా ?	0.1914
एक मु श कि ल है . मु ख य दि मा गी गा मा ध ी मी है .	ఇకకడ ో సమ స యు ంది .	0.4194
जलदी !	త వర గా , త వర గా !	0.1983
ओ ह , छो टे सम ू हों में यह काफी म श ह ू र है .	ఓహ , ఇది , అంటే ,	0.4109
यहाँ पर ! उसने दिन - द हा डे आ त मह त या कर ली .	ఇకకడ ే ! ప టట ప గ లు	0.5134
हो ट ल प ले डी ज	హ ో ట ల	0.3884
मैं समझ ता हूँ .	తెలుసు . నేను నా లు గు సా రలు మా తర మే చే సా ను .	0.3742
और जिस बं दे की	గర హ శ కల మె ని ంగ కం పె నీ కల వయకతి అయితే . . .	0.4430
पर पहले , तुमहें मेरे लिए कुछ करना होगा .	కానీ ముందు గా ,	0.3631
आ रा म से .	కొ ంచ ె ం క ంగా రు త గ గి ంచుకో .	0.4066
साथ .	కలి సి ఉంటా ం .	0.2231
मैं ऐसा नहीं कर ूँगी . अगर नहीं हुआ तो ?	నే న లా చేయ ను .	0.3824
ऐसा नहीं कि	నీ సా వా సం నాకు తె గ న చచి ందని కాదు గా .	0.2985
चलो , जान .	అ రే , బ ే బీ . ఈ పి చచి కల ప న నుండి	0.3264
हमारे पास	మా రి కార డు లో పరి స కరి ప షన నె ం బ రు	0.2485
गरे ग !	గ రె గ ! గ రె గ ! గ రె గ !	0.3440
डॉ . वि ट ल ,	డా క టర వి ట ల , ఇ పపుడ ె లా ఉంది మీకు ?	0.4006
ए !	హే ! హే !	0.2360
अचछा , तो जब तक मा म ला ठ ं डा नहीं हो जा ता ,	సరే , అయితే ,	0.2713
स प नों का घर	క లల	0.2904
माफ की जिए ,	సా ం కే తి క ఇ బబ ంది కలి గి న ందుకు మన ని ంచాలి .	0.2913
अस मान ता	అస మా న త వా నికి వయ తి రే క ంగా ధ ర నా	0.2879
कम से कम	ఏ డా ది కి 5 , 0 0 , 0 0 0 వే త నం ఇ సతా రు .	0.2936
" ठीक है .	" పర వాల ేదు . నాకు మో క ాలు న ొ పప ి గా ఉంది . "	0.3743
